year,pct_downsizing05,pct_downsizing10
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1998,.4941747,.1883495
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
1999,.8851485,.8128713
